ID,Grupo,Torre,Ambiente,Nivel de presión sonora (dB),Nivel de iluminancia,Temperatura ambiental,N° de personas presentes,N° de tomacorrientes disponibles,Cant de luminarias,Fuente de luz,Fuente de ruido,Propósito,Distractores,Frecuencia de uso del ambiente,Nivel de conservación,Nivel de comodidad,Facilidad para estudiar,Intensidad de la luz
9A3-2904-13,Grupo 1,A,3,-53.7,11.88,26,12,6,5,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,4,3,4,2
9A3-3004-13,Grupo 1,A,3,131.29,435.16,22,5,10,5,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,1,4,4,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,4,4,4,1
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,2,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,3,1,2
3A2-3004-13,Grupo 1,A,2,162.37,74.71,22,3,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,2,3,2
9A3-3004-13,Grupo 1,A,3,131.29,435.16,22,5,10,5,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,4,3,4,2
9A4-3004-13,Grupo 1,A,4,147.78,898.95,21,4,1,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,4,2,2,2
9A3-3004-13,Grupo 1,A,3,131.29,435.16,22,5,10,5,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,4,3,3,2
9A3-3004-13,Grupo 1,A,3,131.29,435.16,22,5,10,5,Mixta,Charla de estudiantes,Estudio,Tecnológicos,1,5,4,3,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,2,3,2,3
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,2,3,2,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,3,3,2
9A1-3004-13,Grupo 8,A,1,05,05,25,20,24,Todos,Mixta,Tráfico vehicular,Estudio,Visuales,2,4,2,4,2
9A1-3004-13,Grupo 1,A,1,138.74,147.04,21,8,10,4,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,4,2,4,2
9A1-3004-13,Grupo 8,A,1,05,05,25,20,24,Todos,Mixta,Tráfico vehicular,Estudio,Visuales,2,5,2,5,2
9A1-3004-13,Grupo 1,A,1,138.74,147.04,21,8,10,4,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,5,2,5,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,3,3,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,2,3,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,3,3,2,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,2
3A1-3004-13,Grupo 1,A,1,145.18,347.06,21,1,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,3,2,5,2
9A1-3004-13,Grupo 8,A,1,05,05,25,20,24,Todos,Mixta,Tráfico vehicular,Estudio,Visuales,2,4,4,4,2
9A1-3004-13,Grupo 1,A,1,138.74,147.04,21,8,10,4,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,4,4,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,4,4,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,4,4,5,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,2,3,3,3,2
1S3-2904-13,Grupo 3,S,3,146.4,185.5,24,2,1,3,Artificial,Pasillos,Tránsito,Visuales,2,3,4,2,2
1S3-2904-13,Grupo 3,S,3,146,160,24,3,1,3,Artificial,Pasillos,Tránsito,Auditivos,2,3,4,2,2
2A2-2904-13,Grupo 3,A,2,155,833.2,24,1,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,3,3,1,1,2
2A2-2904-13,Grupo 3,A,2,155,840,23,3,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,3,3,1,1,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,3,1,4,4,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,3,1,4,4,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,3,1,4,4,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,3,1,4,4,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,3,3,1,1,1
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,3,3,1,1,1
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,3,3,1,1,1
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,3,3,1,1,1
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,1,4,4,3,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,1,4,4,3,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,1,4,4,3,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,1,4,4,3,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,2,3,4,3,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,2,3,4,3,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,2,3,4,3,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,2,3,4,3,2
2B2-2904-09,Grupo 3,B,2,-30,450,24,12,10,9,Mixta,Charla de estudiantes,Descanso,Tecnológicos,3,5,3,5,3
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,2,3,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,3,4,4,4,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,3,4,4,4,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,3,4,4,4,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,3,4,4,4,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,2,3,3,4,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,2,3,3,4,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,2,3,3,4,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,2,3,3,4,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,1,4,3,3,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,1,4,3,3,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,1,4,3,3,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,1,4,3,3,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,2,4,4,4,2
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,2,4,4,4,2
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,2,4,4,4,2
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,2,4,4,4,2
2A2-2904-09,Grupo 3,A,2,62,324,24,35,4,3,NA,Charla de estudiantes,Socialización,Tecnológicos,3,4,4,5,3
2A2-2904-09,Grupo 3,A,2,-36,315,20,32,7,6,Mixta,Charla de estudiantes,Descanso,Tecnológicos,3,4,4,5,3
2A2-2904-09,Grupo 3,A,2,-26,500,20,46,6,10,Natural,Charla de estudiantes,Esparcimiento,Visuales,3,4,4,5,3
2A2-2904-09,Grupo 3,A,2,-40,450,20,26,5,5,Natural,Charla de estudiantes,Socialización,Tecnológicos,3,4,4,5,3
2B2-2904-09,Grupo 3,B,2,-30,450,24,12,10,9,Mixta,Charla de estudiantes,Descanso,Tecnológicos,3,4,4,4,3
2A1-2904-13,Grupo 3,A,1,45,400.45,23,35,6,4,Mixta,Obras de construcción,Descanso,Visuales,3,4,4,5,3
2A1-2904-13,Grupo 3,A,1,45,400.45,23,35,6,4,Mixta,Obras de construcción,Descanso,Visuales,3,4,4,1,2
2A1-2904-13,Grupo 3,A,1,45,400.45,23,35,6,4,Mixta,Obras de construcción,Descanso,Visuales,2,4,2,3,3
2A1-2904-13,Grupo 3,A,1,45,400.45,23,35,6,4,Mixta,Obras de construcción,Descanso,Visuales,2,3,4,1,2
2A2-2904-13,Grupo 3,A,2,155,833.2,24,1,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,2,4,4,4,2
2A2-2904-13,Grupo 3,A,2,155,840,23,3,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,2,4,4,4,2
2A2-2904-13,Grupo 3,A,2,155,833.2,24,1,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,3,4,5,1,2
2A2-2904-13,Grupo 3,A,2,155,840,23,3,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,3,4,5,1,2
2A1-2904-13,Grupo 3,A,1,45,400.45,23,35,6,4,Mixta,Obras de construcción,Descanso,Visuales,3,4,3,4,2
2A1-2904-13,Grupo 3,A,1,45,400.45,23,35,6,4,Mixta,Obras de construcción,Descanso,Visuales,2,5,4,5,2
2A2-2904-13,Grupo 3,A,2,155,833.2,24,1,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,2,5,3,5,2
2A2-2904-13,Grupo 3,A,2,155,840,23,3,6,6,Mixta,Tráfico vehicular,Estudio,Auditivos,2,5,3,5,2
1S3-2904-13,Grupo 3,S,3,146.4,185.5,24,2,1,3,Artificial,Pasillos,Tránsito,Visuales,3,5,5,5,3
1S3-2904-13,Grupo 3,S,3,146,160,24,3,1,3,Artificial,Pasillos,Tránsito,Auditivos,3,5,5,5,3
1S3-2904-13,Grupo 3,S,3,146.4,185.5,24,2,1,3,Artificial,Pasillos,Tránsito,Visuales,3,3,3,4,3
1S3-2904-13,Grupo 3,S,3,146,160,24,3,1,3,Artificial,Pasillos,Tránsito,Auditivos,3,3,3,4,3
1S3-2904-13,Grupo 3,S,3,146.4,185.5,24,2,1,3,Artificial,Pasillos,Tránsito,Visuales,1,4,3,3,2
1S3-2904-13,Grupo 3,S,3,146,160,24,3,1,3,Artificial,Pasillos,Tránsito,Auditivos,1,4,3,3,2
1S3-2904-13,Grupo 3,S,3,146.4,185.5,24,2,1,3,Artificial,Pasillos,Tránsito,Visuales,3,3,3,1,2
1S3-2904-13,Grupo 3,S,3,146,160,24,3,1,3,Artificial,Pasillos,Tránsito,Auditivos,3,3,3,1,2
1S2-2904-13,Grupo 3,S,2,146.5,602.4,25.3,50,144,6,Artificial,Charla de estudiantes,Estudio,Visuales,1,4,3,3,2
1S2-2904-13,Grupo 3,S,2,146.8,602.2,25.3,40,20,6,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,3,3,2
1S2-2904-13,Grupo 3,S,2,146.5,602.4,25.3,50,144,6,Artificial,Charla de estudiantes,Estudio,Visuales,2,5,4,4,2
1S2-2904-13,Grupo 3,S,2,146.8,602.2,25.3,40,20,6,Artificial,Charla de estudiantes,Estudio,Auditivos,2,5,4,4,2
1S2-2904-13,Grupo 3,S,2,146.5,602.4,25.3,50,144,6,Artificial,Charla de estudiantes,Estudio,Visuales,1,4,3,3,2
1S2-2904-13,Grupo 3,S,2,146.8,602.2,25.3,40,20,6,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,3,3,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,3,4,5,5,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,1,4,3,4,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,2,4,4,3,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,3,1,4,3,3
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,1,3,2,2,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,2,4,4,4,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,2,5,2,4,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,2,4,5,3,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,3,5,5,5,3
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,3,3,3,3,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,1,3,3,3,1
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,2,4,3,3,2
1B3-3004-13,Grupo 5,B,3,133.27,5575.21,23,21,10,0,Natural,Charla de estudiantes,Socialización,Visuales,2,3,2,2,2
2A2-3004-09,Grupo 3,A,2,-36,450,24,30,10,9,Mixta,Obras de construcción,Socialización,Visuales,3,5,5,5,3
1B3-3004-13,Grupo 5,B,3,133.27,5575.21,23,21,10,0,Natural,Charla de estudiantes,Socialización,Visuales,2,3,4,4,3
1B1-3004-13,Grupo 5,B,1,152.67,28.74,23,126,1,2,Mixta,Charla de estudiantes,Alimentación,Auditivos,2,4,1,3,2
1B1-3004-13,Grupo 5,B,1,152.67,28.74,23,126,1,2,Mixta,Charla de estudiantes,Alimentación,Auditivos,2,4,4,2,2
1S2-3004-09,Grupo 8,S,2,24.3,4.816,20,15,20,0,Artificial,Charla de estudiantes,Estudio,Visuales,1,3,3,2,2
1B3-3004-18,Grupo 5,B,3,133.11,118,24,24,10,0,Natural,Charla de estudiantes,Socialización,Auditivos,3,5,3,3,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,4,4,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,5,4,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,2,4,2,2,3
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,5,4,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,4,3,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,2,5,4,4,2
5B1-2704-09,Grupo 4,B,1,52.8,503.35,22,62,214,94,Mixta,Charla de estudiantes,Estudio,Auditivos,3,5,4,4,3
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,5,4,4,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,4,5,5,3
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,5,5,2,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,5,4,5,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,2,3,3,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,4,4,4,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,4,4,5,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,5,3,3,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,4,3,3,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,5,4,4,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,4,3,3,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,2,5,5,3,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,4,3,4,2
5B1-2704-18,Grupo 4,B,1,58.7,496,22,154,96,194,Mixta,Charla de estudiantes,Estudio,Tecnológicos,3,5,3,5,3
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,3,4,2,2,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,3,3,3,3,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,1,4,5,3,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,2,5,4,3,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,3,2,2,2,1
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,1,4,3,3,3
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,2,3,2,3,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,2,4,1,2,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,2,4,4,4,2
1A1-2804-09,Grupo 4,A,1,79.2,276,22.5,24,22,194,Artificial,Charla de estudiantes,Descanso,Auditivos,2,4,3,3,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,1,5,5,4,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,2,4,3,2,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,2,4,4,3,1
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,2,5,3,5,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,1,4,3,3,3
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,3,4,3,3,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,3,3,3,3,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,2,3,4,4,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,3,4,3,4,2
1A1-2804-13,Grupo 4,A,1,161.6,425.63,21,43,11,66,Artificial,Charla de estudiantes,Socialización,Auditivos,3,4,4,3,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,4,4,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,4,4,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,4,3,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,4,3,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,3,3,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,3,3,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,3,4,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,3,4,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,2,3,3,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,2,3,3,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,2,4,3,3,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,2,4,3,3,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,2,2,1
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,2,2,1
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,2,2,3,4,3
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,2,2,3,4,3
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,1,3,2,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,1,3,2,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,4,3,1,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,4,3,1,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,4,4,4,3
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,4,4,4,3
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,4,3,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,4,3,2,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,2,3,1,2
1A1-2804-18,Grupo 4,A,1,141.7,261.76,21,55,45,61,Artificial,Charla de estudiantes,Estudio,Auditivos,3,2,3,1,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,2,3,1,3
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,5,4,3,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,3,4,4,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,5,3,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,5,4,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,3,5,5,5,3
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,2,4,2,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,3,5,4,3,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,4,4,4,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,4,4,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,5,3,3,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,5,4,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,4,2,3,2
